,Unnamed: 0,CNES,UF,IBGE,NOME,LOGRADOURO,BAIRRO,LATITUDE,LONGITUDE
3185,23490,3393992,35,355430,ESF 1 COHAB ULISSES GUIMARAES,RUA JOSE FRANCISCO GOMES QUINCAS,CONJ HABIT DEPUTAD,-22.53745,-52.17982
3186,23501,3398153,35,355170,SERMED SAUDE PREVENTIVA DE C POSSES,R FLORIANO PEIXOTO,CRUZ DAS POSSES,,
3187,23518,3403904,35,350760,ESF CDHU SAADA NADER ABI CHEDID,RUA VEREADOR VICENTE TALAMINO,CONJ HABITACIONAL SA,-22.93199,-46.54663
3188,23519,3403939,35,350760,ESF PARQUE DOS ESTADOS II,RUA ERIBERTO CURSI ESQUINA RUA AMAZONAS,PARQUE DOS ESTADOS,-22.91352,-46.55487
3189,23529,2043750,35,354850,SEUB DE SAUDE DA CONSELHEIRO NEBIAS,AVENIDA CONSELHEIRO NEBIAS,ENCRUZILHADA,-23.95592,-46.32259
3190,23530,3409740,35,354980,UBSF JARDIM MARIA LUCIA,RUA ALMIRANTE TAMANDARE,JARDIM MARIA LUCIA,-20.76866,-49.4103
3191,23532,2046148,35,350380,USF SACILOTTO ARTUR NOGUEIRA,RUA DARIO CAETANO,JARDIM SACILOTTO II,-22.55637,-47.17126
3192,23533,2046199,35,350380,USF PQ DOS TRABALHADORES ARTUR NOGUEIRA,RUA JOSE AUGUSTO MENGUE,PQ DOS TRABALHADORES,-22.54718,-47.16807
3193,23534,2063549,35,350380,USF BLUMENAU ARTUR NOGUEIRA,RUA SAO PAULO,BLUMENAU,-22.5792,-47.18236
3194,23537,3413403,35,351880,UBS SAO RAFAEL,RUA DOMINGOS DE ABREU,JARDIM VILA GALVAO,-23.468,-46.55725
3195,23538,3413411,35,351880,UBS RECREIO SAO JORGE,ESTRADA DAVID CORREA,RECREIO SAO JORGE,-23.39967,-46.5226
3196,23562,3421910,35,352900,USF JARDIM MARILIA,RUA ACUCENAS,VILA JARDIM,-22.214,-49.946
3197,23568,2092689,35,350380,USF BOM JARDIM ARTUR NOGUEIRA,RUA ANTONIO PELOIA,BOM JARDIM,-22.55417,-47.15926
3198,23569,3425274,35,355070,USF CANTO DO MAR,RUA OLAVO BILAC,CANTO DO MAR,-23.71924,-45.42692
3199,23580,3427706,35,354980,CENTRO DE RESSOCIALIZACAO FEMININO DE SAO JOSE DO RIO PRETO,BR 153,ZONA RURAL,-20.686,-49.336
3200,23605,3433714,35,355240,USF VILA YOLANDA,RUA VIRGINIA VIEL CAMPO DALLORTO,VILA YOLANDA COSTA S,,
3201,23615,3437280,35,350920,USF UNIDADE DE SAUDE DA FAMILIA MANOEL INACIO DA SILVA,AV JURITIS,PQ MARIA APARECIDA,-23.41119,-46.83212
3202,23627,3439321,35,353290,ESF CENTRAL NOVA EUROPA,RUA SETE DE SETEMBRO,CENTRO,-21.77831,-48.56472
3203,23641,3443523,35,351860,UBS VEREADORA MARIA PACIFICO DE MIGUELI DE GUARIBA,RUA 31 DE MARCO,VILA AMORIM,-21.35418,-48.2232
3204,23647,3444929,35,351907,UBS PARQUE DO HORTO,AVENIDA JOSE AUGUSTO DE ARAUJO,JD N SRA AUXILIADORA,-22.84893,-47.20523
3205,23658,3446840,35,355030,COORD REGIONAL DE SAUDE NORTE,RUA PAINERA DO CAMPO,SANTANA,-23.548,-46.636
3206,23659,3446867,35,355030,COORD REGIONAL DE SAUDE SUL,RUA FERNANDES MOREIRA,GRANJA JULIETA,-23.548,-46.636
3207,23660,3446905,35,355030,COORD REGIONAL DE SAUDE OESTE,RUA DR RENATO PAES DE BARROS,ITAIM BIBI,-23.57928,-46.67482
3208,23671,3448878,35,354250,PENITENCIARIA I DE REGINOPOLIS,ESTRADA VICINAL AVAI REGINOPOLIS,ZONA RURAL,-21.88778,-49.2209
3209,23674,3448908,35,354250,PENITENCIARIA II DE REGINOPOLIS,ESTRADA VICINAL ROBERTO KASSIM,ZONA RURAL,-21.888,-49.225
3210,23675,3448916,35,352530,CENTRO DE RESSOCIALIZACAO DE JAU,RODOVIA COMTE JOAO RIBEIRO DE BARROS,ZONA RURAL,,
3211,23679,3449947,35,351880,UBS ITAPEGICA,AVENIDA ROTARY,ITAPEGICA,-23.49135,-46.55202
3212,23684,3450503,35,350560,UNIDADE BASICA DE SAUDE V FRANCISCO CASSANTI,RUA NESTOR MARTINS DA SILVA FILHO,VILA RECREIO,-21.18601,-48.16042
3213,23686,5378400,35,353800,UNIDADE DE SAUDE DA FAMILIA MOREIRA CESAR CISAS PINDA,RUA MARIA LUIZA MACHADO SALGADO,CENTRO MC,-22.91348,-45.36514
3214,23696,3452662,35,351880,UBS AGUA AZUL,RUA CABO D ANTIBES,AGUA AZUL,-23.46303,-46.53311
3215,23698,3452689,35,355030,UBS CAMPO GRANDE,RUA MONLEVADE,VILA ROMANO,-23.6736,-46.68527
3216,23723,3457664,35,350440,PENITENCIARIA COMPACTA DE AVANHANDAVA,RODOVIA MARECHAL RONDON,ZONA RURAL,-21.52271,-50.00324
3217,23724,3458067,35,352720,UBS CECAP,RUA PAULO MARCONDES DE ALMEIDA,CECAP,-22.75243,-45.1301
3218,23741,3462196,35,350860,SERVICO DE ATENDIMENTO EM DST AIDS,7 DE SETEMBRO,CENTRO,-22.66606,-45.00672
3219,23767,3468852,35,351110,USF DR ARMINDO MASTROCOLA SANTA ROSA,RUA MOCOCA,VILA SANTA ROSA,-21.138,-48.973
3220,23768,3468879,35,351110,USF DR JOAO MIGUEL CALIL SANTO ANTONIO,RUA ARARAQUARA,VILA SANTO ANTONIO,-21.138,-48.973
3221,23769,3469042,35,355030,UBS SANTO ELIAS,RUA FABIO DE ALMEDIA MAGALHAES,JD SANTO ELIAS,-23.548,-46.636
3222,23787,3471470,35,355060,CASA DO ADOLESCENTE,AV ANTONINO DIAS BASTOS,CENTRO,-23.52902,-47.135
3223,23792,3473783,35,354990,UBS ALTOS DE SANTANA,AVENIDA ALTO DO RIO DOCE,ALTOS DE SANTANA,-23.16752,-45.91767
3224,23808,2053373,35,350715,UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO ITARARE,RUA MARIA ANTONIA CAMPOS,CDHU,-24.31747,-49.14372
3225,23809,3477398,35,352940,CENTRO DE DETENCAO PROVISORIA DE MAUA,AVENIDA PAPA JOAO XXIII,SERTAOZINHO,-23.668,-46.461
3226,23814,3479692,35,350130,PSF NOSSA SENHORA DA PAZ ALVARES MACHADO,RUA ALMEIDA CARDOSO,BAIRRO SAO JOAO,-22.07216,-51.46624
3227,23815,3479706,35,350130,PSF NOSSA SENHORA DA PENHA ALVARES MACHADO,RUA JOSE PAULO DOS SANTOS,JARDIM DAS ROSAS,-22.07998,-51.46494
3228,23826,3480879,35,352440,UNIDADE DE SAUDE PARQUE MEIA LUA,RUA DA IMPRENSA,PARQUE MEIA LUA,-23.26273,-45.96242
3229,23839,3486362,35,353050,RESIDENCIA TERAPEUTICA MASCULINA III MOCOCA,RUA DR CARLOS LIMA DIAS,SAO DOMINGOS,,
3230,23840,3486370,35,353050,RESIDENCIA TERAPEUTICA MISTA IV 24 HORAS MOCOCA,RUA ADALBERTO DOS SANTOS FIGUEIREDO,SAO DOMINGOS,,
3231,23842,3486877,35,352320,UNIDADE PSF JD ALVORADA ITARARE SP,RUA DARCY ALVES,JARDIM ALVORADA,-24.115,-49.341
3232,23871,9040064,35,350450,ESF VIII DR JOAO CARVALHO AVARE,RUA SAUL BERTOLACCINI,PARQUE SANTA ELIZABE,-23.099,-48.926
3233,23872,3492958,35,355170,UBS FRANCISCO XAVIER DE CARVALHO SERTAOZINHO,R VICTORIO BISSON,CONJ HAB ULYSSES S G,-21.12079,-48.02216
3234,23882,3495906,35,353650,UBS BETEL JANAINA COELHO CIPOLLI DO NASCIMENTO,AVN ALEXANDRE CASELATTO,BETEL,-22.79541,-47.10929
3235,23883,3495922,35,353650,UBS PARQUE DA REPRESA,RUA NELSON PERINI,BALNEARIO TROPICAL,-22.75769,-47.18605
3236,23884,3495949,35,353650,UBS SAO JOSE LUIS CANDIDO CANELLA SANCHES,AVN REGINA BASSETO BORDIGNON,JOAO ARANHA,-22.72168,-47.17474
3237,23885,3495957,35,353650,UBS COOPERLOTES,RUA SHIRLEI RAMOS MAIA DE SOUZA,PARQUE BOM RETIRO,-22.78619,-47.18767
3238,23906,3498573,35,353070,USF SANTA CECILIA,RUA ALMIR NELSON FALSETTI,CANAA II,-22.32751,-46.92153
3239,23909,3499596,35,352160,PENITENCIARIA DE IRAPURU,ESTRADA MUNICIPAL IRU,PATURY,-21.57626,-51.34396
3240,23911,3500950,35,352720,USF VILA HEPACARE PSF,RUA CORONEL JOSE VICENTE,VILA HEPACARE,,
3241,23912,3500969,35,352720,USF HORTO FLORESTAL PSF,AV MAJOR HERMENEGILDO ANTONIO DE AQUINO,HORTO FLORESTAL,-22.72951,-45.0912
3242,23922,3503208,35,352210,UNIDADE DE SAUDE DA FAMILIA SAVOY,RUA JAIME LINO DOS SANTOS,SAVOY,-24.16638,-46.77776
3243,23924,3503488,35,355030,UBS ALTO DE PINHEIROS,AV QUEIROZ FILHO,V LE0POLDINA,-23.53768,-46.72255
3244,23958,3510700,35,352900,USF TRES LAGOS,R SEBASTIAO INOCENCIO DE OLIVEIRA,JOQUEI CLUBE,-22.214,-49.946
3245,23966,2061252,35,355710,PAS III DO BAIRRO POZZOBOM VOTUPORANGA,RUA ANTONIO GALERA LOPES,POZZOBOM,-20.40019,-49.97149
3246,24004,3522997,35,354730,USA FAZENDINHA,ESTRADA TENENTE MARQUES,FAZENDINHA,-23.40635,-46.88936
3247,24041,3531023,35,352040,UBS AGUA BRANCA,AV CEL FARIA LIMA,AGUA BRANCA,-23.82102,-45.35458
3248,24042,3531031,35,351050,UBS OLARIA CARAGUATATUBA,TRAVESSA IPIRANGA,OLARIA,,
3249,24079,3540049,35,350330,ESF JERONYMO OMETTO ARARAS,RUA CIRO LAGAZZI,JARDIM CANDIDA,-22.34729,-47.40002
3250,24084,3540286,35,352050,UBS PARQUE COROLLA,RUA DR NELSON NAZARIO,JD MORADA DO SOL,-23.09,-47.218
3251,24085,3540987,35,352690,CSF ERNESTO KUHL 1 LIMEIRA,AVENIDA DOUTOR ANTONIO DE LUNA,JARDIM AEROPRTO,-22.61201,-47.41325
3252,24087,3541096,35,352690,CSF ODECIO DEGAN LIMEIRA,RUA JOSE MEDEIROS,JD MANOEL SIMAO BARR,-22.61272,-47.4171
3253,24088,3541118,35,352690,CSF BELINHA OMETTO 1 LIMEIRA,RUA GRANADA,BELINHA OMETTO,-22.55115,-47.44928
3254,24089,3541134,35,352690,CSF BELINHA OMETTO 3 LIMEIRA,RUA BARBADOS,BELINHA OMETTO,-22.54956,-47.44712
3255,24094,3541835,35,352690,CSF NOVO HORIZONTE LIMEIRA,RUA NELSON FERRAZ DA SILVA,JARDIM NOVO HORIZONT,-22.59014,-47.37333
3256,24119,3550907,35,355620,UBS VILA ITALIA,RUA ALEXANDRE PEDRONI,VILA ITALIA,-22.971,-46.996
3257,24122,3552276,35,352180,ESF FLORIZA MARTINS TRISTAO,RUA NATANAEL ROLIM PINHEIRO,CAPITAO CESARIO,-23.40511,-49.09764
3258,24123,3552454,35,353440,UBS LAURINDA RODOLFO RUBO,AVENIDA PADRE VICENTE MELILLO,JARDIM D ABRIL,-23.55496,-46.77953
3259,24125,3552535,35,355400,ESF ROSELI DE OLIVEIRA CAMARGO SANTA RITA TATUI SP,RUA ARTUR EUGENIO DOS SANTOS,TANQUINHO,-23.356,-47.857
3260,24160,3558932,35,353800,UNIDADE DE SAUDE DA FAMILIA GOIABAL PINDAMONHANGABA,AVENIDA JATAI,GOIABAL,-22.97383,-45.41315
3261,24197,3565475,35,351770,PSF JARDIM PAULISTA,RUA CAP ANTONIO RIBEIRO SANTOS,JARDIM PAULISTA,-20.428,-47.824
3262,24222,3568172,35,354410,UBS DO CENTRO DE RIO GRANDE DA SERRA,RUA PREFEITO CIDO FRANCO,VILA ARNOUD,-23.74212,-46.39642
3263,24223,3568180,35,351515,ESF III JARDIM SAO PAULO ENGENHEIRO COELHO,RUA ANTONIO BATISTELA,JARDIM SAO PAULO,-22.48828,-47.20636
3264,24245,7491328,35,351950,PROGRAMA SAUDE DA FAMILIA II DE IBIRAREMA MASAYUKI EZAKI,GENTIL PAES,SILVIO ZIGLIO,-22.81489,-50.07406
3265,24251,3572560,35,352220,USF ANALANDIA,ESTRADA ABIAS DA SILVA,ITAQUACIARA,-23.73931,-46.79706
3266,24252,3572587,35,352220,USF HORIZONTE AZUL,RUA JOAQUIM VERISSIMO SILVA,JD HORIZONTE AZUL,-23.74874,-46.78197
3267,24261,2024853,35,352430,UNIDADE BASICA DE SAUDE DR DANILO A PETROUCIC ESF,RUA SAO JOAO,SANBRA,-21.24773,-48.32714
3268,24265,3575462,35,355030,CENTRO DE DETENCAO PROVISORIA II DE PINHEIROS,AV DAS NACOES UNIDAS,VL LEOPOLDINA,,
3269,24289,2029464,35,352670,UNIDADE DE SAUDE DA FAMILIA PRIMAVERA LEME,AV JOAO FRANCISCO DOMENICO SERODIO,CONJ HABITACIONAL FE,-22.186,-47.39
3270,24293,3581683,35,353440,UBS JOSE MENESES ALVES,RUA EUGENIO PACELLI,JARDIM SANTA MARIA,-23.58487,-46.81337
3271,24297,2035294,35,354910,UIS DR PAULO EMILIO DE OLIVEIRA AZEVEDO SJBVISTA,AVENIDA SANTO PELLOZIO,JAD AZALEIAS,-22.00109,-46.77665
3272,24322,3591042,35,353440,UBS CARMENO NAGGHY JARDIM DAVILA,RUA GUILHERME LUIZ DE CARVALHO,JARDIM D AVILA,-23.50064,-46.76309
3273,24326,3591948,35,351905,PSF CENTRAL IMIGRANTES,RUA VAN AKEN,IMIGRANTES,-22.6152,-47.06174
3274,24342,3600246,35,352870,PENITENCIARIA JOAO AUGUSTINHO PANUCCI DE MARABA PAULISTA,RODOVIA GENERAL EUCLIDES FIGUEIREDO,RURAL,-22.11761,-51.97155
3275,24343,2039486,35,351710,CENTRO DE SAUDE III GLICERIO GIMAIEL ELIAS GIMAIEL,RUA PREFEITO FUAD EID,CENTRO,-21.384,-50.211
3276,24359,3608948,35,351640,CDP FRANCO DA ROCHA,RUA MARCUS VINICIUS DONADEL GOES,PARQUE INDUSTRIAL,-23.33552,-46.6845
3277,24361,2048086,35,352670,UNIDADE DE SAUDE DA FAMILIA VANESSA LEME,RUA JOAQUIM ADOLFO AMADEU,JARDIM VANESSA,-22.186,-47.39
3278,24368,3614948,35,355030,UBS LUAR DO SERTAO,RUA LUAR DO SERTAO,CHACARA STA MARIA,-23.68903,-46.79984
3279,24371,2049295,35,355220,CENTRO DE SAUDE NOVA SOROCABA SOROCABA,AVENIDA AMERICANA,VILA NOVA SOROCABA,-23.46821,-47.48495
3280,24372,3615340,35,351907,UBS JD SANTIAGO,RUA DA SOLIDARIEDADE,JD BRASIL,-22.85803,-47.21999
3281,24384,2050773,35,352400,UBS DO BAIRRO QUILOMBO,RUA PASCHOAL VICENTINI,QUILOMBO,-23.153,-47.058
3282,24420,2051877,35,352040,PAS BONETE ILHABELA,RUA BONETE,BONETE,-23.91803,-45.34341
3283,24433,2750015,35,350380,USF LARANJEIRAS ARTUR NOGUEIRA,RUA MARECHAL FLORIANO PEIXOTO,CENTRO,-22.57421,-47.16746
3284,24434,2054353,35,355220,CENTRO DE SAUDE BARCELONA SOROCABA,RUA COLOMBIA,VILA BARCELONA,-23.51989,-47.43935
3285,24467,3651762,35,355030,UBS MORRO DOCE,RUA ALBERTO CALIX,MORRO DOCE,-23.548,-46.636
3286,24468,3651770,35,355030,UBS JARDIM ROSINHA,RUA DALVA DE OLIVEIRA,MORRO DOCE,-23.4375,-46.77937
3287,24476,3653552,35,355510,PENITENCIARIA DE TUPI PAULISTA,SP 294 RODOVIA CTE JOAO RIBEIRO DE BARROS,GUARACIABA,-21.381,-51.571
3288,24479,3654192,35,352220,CENTRO DE DETENCAO PROVISORIA DE ITAPECERICA DA SERRA,ESTR FERREIRA GUEDES,POTUVERA,-23.51431,-46.51151
3289,24480,3654303,35,350760,ESF VILA DAVID I,RUA SEBASTIAO CICERO FRANCO,VILA DAVID,-22.93346,-46.55068
3290,24481,3654346,35,350760,ESF HENEDINA RODRIGUES CORTEZ,ALAMEDA WANDERLEY TORRICELLI,NUCLEO RESID HENEDI,-22.91184,-46.5359
3291,24484,2752220,35,355030,UBS ENGENHEIRO GOULART DR JOSE PIRES,RUA AUGUSTO CORREA LEITE,ENGENHEIRO GOULART,-23.50034,-46.51756
3292,24495,3661660,35,355030,UBS INACIO MONTEIRO,RUA INACIO MONTEIRO,CIDADE TIRADENTES,-23.57649,-46.39205
3293,24496,3661741,35,355030,UBS NOVO CAMINHO,RUA ANTONIO DA MATA JUNIOR,J SAO LUIS,-23.65617,-46.73561
3294,24498,2057204,35,352400,UBS DO BAIRRO MONTE SERRAT,RUA LUIZ NERONE,JARDIM VITORIA,-23.14174,-47.08563
3295,24500,2751887,35,355030,UBS JARDIM CLIPER,RUA DR CARLOS PEZZOLO,JARDIM BELA VISTA,-23.548,-46.636
3296,24520,3668258,35,351370,USF ARLINDO ZOIA DESCALVADO,RUA LAZARO TIMOTHEO DO AMARAL,JARDIM PAOLA,-21.904,-47.619
3297,24521,3668304,35,351370,USF NORMA MOREIRA COLUSSI DESCALVADO,RUA BENVINDO GONCALVES FRANCO,JARDIM COLONIAL,-21.91546,-47.61603
3298,24525,2064979,35,350380,USF CORACAO CRIANCA ARTUR NOGUEIRA,RUA RICCO GUIDOLIN,CORACAO CRIANCA,-22.55197,-47.16625
3299,24529,2786737,35,355030,UBS ALTO DA RIVIERA,AV PROF MARIO MAZAGAO,ALTO DA RIVIERA,-23.69805,-46.7604
3300,24531,3672891,35,350920,PSF BELO PLANALTO,RUA ANHEMBI,POLVILHO,-23.40684,-46.84452
3301,24532,9522107,35,350900,UBS SANTA INES,RUA OSVALDO PANELLI,SANTA INES,-23.364,-46.741
3302,24536,3674495,35,355040,PSF ALPES DAS AGUAS SAO PEDRO,VITORIA REGIA,ALPES DAS AGUAS,-22.549,-47.914
3303,24550,2077795,35,352670,UNIDADE DE SAUDE DA FAMILIA PALMEIRAS LEME,RUA FLORENCIO VILA RIOS,JD PALMEIRAS,-22.186,-47.39
3304,24553,3681238,35,353870,UNIDADE DE SAUDE DA FAMILIA SERRA VERDE PIRACICABA,RUA ROBERTO VAZ DOS SANTOS,SERRA VERDE,-22.725,-47.649
3305,24554,3681254,35,353870,UNIDADE DE SAUDE DA FAMILIA JARDIM ASTURIAS PIRACICABA,R SARGENTO JOSE CARLOS RIBEIRO,JARDIM ASTURIAS,-22.725,-47.649
3306,24555,3681289,35,353870,UNIDADE DE SAUDE DA FAMILIA IAA PIRACICABA,R JOAO PEDRO CORREA,IAA,-22.725,-47.649
3307,24556,3681300,35,353870,UNIDADE DE SAUDE DA FAMILIA PAINEIRAS PIRACICABA,RUA ELOY COSTA FILHO,SAO JORGE,-22.725,-47.649
3308,24557,3681351,35,353870,UNIDADE DE SAUDE DA FAMILIA JARDIM DAS FLORES PIRACICABA,RUA IZALTINA FERREIRA FERRAZ ALVES,MINAS NOVAS,-22.725,-47.649
3309,24558,2087936,35,352670,PSM DR RUI DE PAULA DIAS LEME,RUA FRANCISCO JOSE DE MORI,SUMARE,-22.17174,-47.38043
3310,24560,2787709,35,355030,UBS JARDIM REPUBLICA,AVENIDA GONCALO DE PAIVA GOMES,JARDIM REPUBLICA,-23.71748,-46.68803
3311,24562,2788861,35,355030,UBS VILA ESPERANCA DR CASSIO BITENCOURT FILHO,RUA ALVINOPOLIS,VILA BEATRIZ,-23.53103,-46.53209
3312,24573,2789043,35,355030,UBS VILA MATILDE DR RUBENS DO VAL,RUA MARCONDES DE BRITO,VILA MATILDE,-23.53685,-46.52764
3313,24574,2087952,35,352670,PSM DR LUIZ FERNANDO A PESSOA LEME,RUA SEGUNDO FACIOLI,JD ARIANA,-22.186,-47.39
3314,24578,3689034,35,355210,ESF VILA PALMIRA,RUA ESTEVAM BOZOLA,VILA PALMIRA,-22.591,-46.529
3315,24581,2801159,35,351380,UBS JARDIM INAMAR SAUDE DA FAMILIA,RUA JOSE VICENTE,JD INAMAR,-23.71705,-46.61334
3316,24585,2087960,35,352670,PSM JOSE ANTONIO DE CARVALHO LEME,ROD ORLANDO LEME FRANCO,TAQUARI PONTE,-22.186,-47.39
3317,24593,2087995,35,352670,UNIDADE DE SAUDE DA FAMILIA RENASCENCA LEME,RUA ANTONIO CARLOS GUADANINI,RENASCENCA,-22.186,-47.39
3318,24594,3694976,35,355250,UBS ALZIRA PEREIRA MAYER,RUA MANOEL HONORATO DOS SANTOS,JD ALTEROPOLIS,-23.51174,-46.28991
3319,24595,2088002,35,352670,UNIDADE DE SAUDE DA FAMILIA SAO MANOEL LEME,RUA SIQUEIRA CAMPOS,SAO MANOEL,-22.186,-47.39
3320,24597,3697940,35,352840,IV UNIDADE DE SAUDE DA FAMILIA VILA BARRETO ALTO MAIRINQUE,RUA JOSE PEREIRA CAPITAO,VILA BARRETO,-23.5312,-47.16688
3321,24605,2088053,35,352670,UNIDADE DE SAUDE DA FAMILIA ITAMARATY LEME,RUA PORTINARI,JD GROSSKLAUSS,-22.186,-47.39
3322,24609,3700607,35,350320,CENTRO DE RESSOCIALIZACAO FEMININO DE ARARAQUARA,AV JORGE BILLER TEIXEIRA,VILA FERROVIARIA,-21.77747,-48.17233
3323,24610,3700623,35,352210,UNIDADE DE SAUDE DA FAMILIA JARDIM CORONEL,RUA DOMINGOS PERES DOMINGUES,JARDIM CORONEL,-24.15703,-46.83903
3324,24611,2090678,35,352040,CS III DE ILHABELA,RUA SAO BENEDITO,CENTRO,-23.77815,-45.35728
3325,24623,3706370,35,355650,UBS JARDIM BERTIOGA,RUA DAS ACACIAS MIMOSAS,JARDIM BERTIOGA,-23.23112,-46.84102
3326,24624,3706427,35,355650,USF JARDIM AMERICA IV,RUA ITUPEVA,JARDIM AMERICA IV,-23.211,-46.828
3327,24625,3706494,35,355650,UBS JARDIM ALESSANDRA,RUA CARIOBA,JARDIM ALESSANDRA,-23.22074,-46.83339
3328,24627,3706753,35,355270,UNIDADE DE SAUDE DA FAMILIA DO JARDIM UNIAO TABATINGA SP,RUA ALDUINO BATISTA,JARDIM UNIAO II,-21.717,-48.688
3329,24635,3708411,35,355030,AMA UBS INTEGRADA VILA CLARA,RUA ROLANDO CURTI,VILA CLARA,-23.67144,-46.64288
3330,24656,3021394,35,355100,UNIDADE BASICA DE SAUDE SAMBAIATUBA SAO VICENTE,PRACA DOM BOSCO,JOQUEI CLUBE,-23.94541,-46.38995
3331,24666,3721965,35,354220,ESF JARDIM EUROPA II DR ALCEU MELLOTTI,RUA FRANCISCO RONCON,NOVO EUROPA II,-22.22325,-50.91185
3332,24668,3724115,35,354130,ESF DO ALTO DO MIRANTE PRES EPITACIO,JULIO MORENO VILLIATORIO,ALTO DO MIRANTE,-21.763,-52.116
3333,24684,3729214,35,355400,ESF JARDIM GONZAGA TATUI SP,RUA ANTONIO SILVERIO FERNANDES,JARDIM GONZAGA,-23.356,-47.857
3334,24699,3737659,35,351140,ESF NOVE DE JULHO,RUA BRASILINO DE FREITAS NEGRAO,PARQUE NOVE DE JULHO,-23.04387,-49.16455
3335,24700,3737675,35,351140,ESF BELA VISTA,RUA DAS ACACIAS,JARDIM BELA VISTA,-23.02606,-49.16111
3336,24703,3738019,35,354890,USF ZAVAGLIA,RUA DEPUTADO ANTONIO DONATO,RES DEP JOSE ZAVAGLI,-22.018,-47.891
3337,24704,3738582,35,355030,AMA UBS INTEGRADA CITY JARAGUA,ESTRADA DE TAIPAS,JARAGUA,-23.548,-46.636
3338,24705,3738604,35,355030,AMA UBS INTEGRADA PARQUE MARIA DOMITILA,AV DO ANASTACIO,PQ MARIA DOMITILA,-23.548,-46.636
3339,24707,3738647,35,355030,AMA UBS INTEGRADA JD DA CONQUISTA III,TV AV SOMOS TODOS IGUAIS,JD DA CONQUISTA,-23.60777,-46.44785
3340,24708,3738663,35,355030,AMA UBS INTEGRADA FAZENDA DO CARMO,RUA FRANCISCO CARDOSO JUNIOR,CIDADE TIRADENTES,-23.56453,-46.41825
3341,24709,3738736,35,355030,AMA CHACARA CRUZEIRO DO SUL,RUA MERCEDES LOPES,CHACARA CRUZEIRO DO,,
3342,24762,3239128,35,355100,UNIDADE BASICA DE SAUDE PARQUE DAS BANDEIRAS SAO VICENTE,PRACA DARIO AREDES LACERDA,PARQUE DAS BANDEIRAS,-23.98464,-46.48484
3343,24768,2750031,35,350380,USF JARDIM DO LAGO ARTUR NOGUEIRA,RUA LUIZ ROSSETTI,JARDIM DO LAGO,-22.57667,-47.15348
3344,24769,2751321,35,352920,USF NAMICO SUGUIYAMA,RUA ANTONIO LINO DE OLIVEIRA,VILA ESCOCIA,-22.146,-51.171
3345,24770,3240290,35,355100,UNIDADE DE SAUDE DA MULHER DAVID CAPISTRANO SAO VICENTE,RUA SALVADOR,JD IRMA DOLORES,-23.98017,-46.4518
3346,24772,3758834,35,355030,AMA TEXIMA BOA ESPERANCA,AV MARECHAL TITO,ITAIM PAULISTA,,
3347,24797,3768872,35,353020,ESF NILO MIGUEL DOS ANJOS,ASSENTAMENTO ESTADUAL CHE GUEVARA,RURAL,-22.51806,-52.03751
3348,24807,3770834,35,350635,UNIDADE BASICA DE SAUDE VICENTE DE CARVALHO II,RUA EPIFHANIO BATISTA,VICENTE DE CARVALHO,-23.854,-46.139
3349,24845,3779017,35,353600,ESF DOUTOR GERMAN ALCOBA SALGADO,RUA RIO GRANDE DO SUL,CENTRO,-21.77936,-50.79998
3350,24846,3779025,35,351600,PENITENCIARIA DE FLORIDA PAULISTA,VICINAL KIICHIRO HATTORI,AGRELO,-21.615,-51.174
3351,24859,2038382,35,353284,UBS DE NOVA CANAA PAULISTA,RUA SEIS,CENTRO,-20.38663,-50.94727
3352,24860,3789454,35,350320,S O P A PEDIATRIA,RUA GONCALVES DIAS,CENTRO,,
3353,24875,3797333,35,353740,PSF QUALIS DE PEREIRA BARRETO,ASSENTAMENTO DA FAZENDA ESMERALDA,ZONA RURAL,-20.78151,-51.11645
3354,24879,3797910,35,352690,CSF NS DORES 2 LIMEIRA,AVENIDA VITORIO BORTOLAN,NOSSA SENHORA DAS DO,-22.56188,-47.45396
3355,24898,3806340,35,352340,PSF 08 12 PORTO SEGURO DR JOSE CHAVES,RUA MIGUEL FRANCISCO ROSSI,PORTO SEGURO,-23.02664,-46.85279
3356,24899,3806367,35,352340,PSF 09 13 CENTENARIO EUCLIDES DEANTONI,RUA JOAO PELLIZZER,VILA CENTENARIO,-23.00513,-46.82646
3357,24900,3808009,35,352690,CSF LOPES LIMEIRA,RUA ANTONIO SONEGO,BAIRRO DOS LOPES,-22.65041,-47.32648
3358,24902,3317102,35,355030,SUPERVISAO TECNICA DE SAUDE CAMPO LIMPO,RUA NOSSA SRA BOM CONSELHO,CHACARA NOSSA SENHOR,-23.548,-46.636
3359,24907,3810984,35,354330,UNIDADE BASICA DE SAUDE RIBEIRAO PIRES,RUA VIRGILIO GOLA,VILA ALBERTINA,-23.711,-46.413
3360,24926,3816788,35,352850,UBS SANTA FILOMENA,ESTRADA SANTA INES,JARDIM SAMAMBAIA,-23.429,-46.656
3361,24941,3823687,35,355230,UNIDADE BASICA DE SAUDESUD MENNUCCI ALEXANDRE SOLFA,RUA MARCO ANTONIO M JUNQUEIRA FRANCO,ALVORADA,-20.691,-50.924
3362,24976,3842533,35,351770,PSF NOSSA SENHORA DAS GRACAS GUARA,RUA PRUDENTE DE MORAIS,NOSSA SRA DAS GRACAS,-20.428,-47.824
